day,month,year,prec,tmin,tmax
26,6,2018,1.1,8.5,17.1
27,6,2018,0,7.9,18.7
28,6,2018,2.2,8.9,15.7
29,6,2018,0,7,18.4
30,6,2018,1,7.3,19.1
1,7,2018,0.5,8.7,17.5
2,7,2018,1.5,9.8,17.2
3,7,2018,0.5,8.5,15.3
4,7,2018,1,4.5,17.5
5,7,2018,3.9,6.9,18.3
6,7,2018,0,7.7,17.3
7,7,2018,0,8.8,19.8
8,7,2018,2.7,3.4,20.4
9,7,2018,0,2.7,18.3
10,7,2018,5.2,8.1,17.1
11,7,2018,5.5,7.3,15.7
12,7,2018,0,8.9,16.9
13,7,2018,2.2,5.3,17.8
14,7,2018,2.2,8.4,18.4
15,7,2018,0,10.7,19.3
16,7,2018,3.4,8.9,17.9
17,7,2018,0,8.6,17.4
18,7,2018,0,3.2,18
19,7,2018,0,3,18.6
20,7,2018,0,8.4,21.6
21,7,2018,0.5,6.6,20
22,7,2018,5.2,8.5,20.5
23,7,2018,2.2,9.1,18.1
24,7,2018,2.1,2.8,20
25,7,2018,0,6.7,17.7
26,7,2018,0,6.8,18.2
27,7,2018,3.7,6.6,17.4
28,7,2018,0.5,8,16.4
29,7,2018,0.7,9.1,18.1
30,7,2018,1.1,7.9,18.3
31,7,2018,3.9,5.1,16.9
1,8,2018,1.3,4.2,18.6
2,8,2018,0,6.3,17.1
3,8,2018,0,6.8,19
4,8,2018,3,7.1,17.7
5,8,2018,0.5,9.1,16.5
6,8,2018,0,4.6,16.4
7,8,2018,0,4.8,17.2
8,8,2018,0.5,8.5,17.3
9,8,2018,0,10.2,15
10,8,2018,0,9.9,16.7
11,8,2018,0,10.1,18.1
12,8,2018,1.1,7.3,17.9
13,8,2018,0.8,8.1,18.1
14,8,2018,3.4,10,16.6
15,8,2018,0,9.2,17.2
16,8,2018,0,10.6,18
17,8,2018,3,9.1,16.9
18,8,2018,1.5,8.7,17.7
19,8,2018,0,6.4,20
20,8,2018,1.1,9.6,18
21,8,2018,0,8.9,16.3
22,8,2018,0,8.1,16.5
23,8,2018,0.6,8.4,16.8
24,8,2018,0,8.6,17.2
25,8,2018,0,9.7,17.3
26,8,2018,1,12,18.8
27,8,2018,0,9.4,20.8
28,8,2018,0,6.6,19.6
29,8,2018,2.1,6.5,19.1
30,8,2018,0,6.5,18.5
31,8,2018,0,7.3,18.9
1,9,2018,0,8,19.8
2,9,2018,0,1.2,21.2
3,9,2018,0,3.2,20
4,9,2018,0.2,4.7,22.1
5,9,2018,0,7.5,17.7
6,9,2018,1.7,4.7,18.9
7,9,2018,1.6,3.9,21.1
8,9,2018,0,4.9,17.9
9,9,2018,0,6.9,16.1
10,9,2018,0,6.9,19.9
11,9,2018,0,7.4,18.6
12,9,2018,3.3,7.7,18.3
13,9,2018,6.2,8,16.8
14,9,2018,11.4,5.1,17.3
15,9,2018,3.1,8.8,17.8
16,9,2018,0,9.1,18.7
17,9,2018,0,4.5,17.3
18,9,2018,0,5.9,16.5
19,9,2018,0,5.1,18.5
20,9,2018,0,7.8,16.4
21,9,2018,0.5,5.5,17.5
22,9,2018,1.5,9.4,18.2
23,9,2018,0,8.6,19.4
24,9,2018,0,8.7,20.7
25,9,2018,0,6.2,18.6
26,9,2018,1.6,8.9,16.5
27,9,2018,1.7,6.6,17.8
28,9,2018,0,6.6,16.8
29,9,2018,0.5,7.3,18.1
30,9,2018,0,7.2,18.8
1,10,2018,14.5,7,19.4
2,10,2018,1.9,5.8,18.4
3,10,2018,0,7.7,19.1
4,10,2018,0.7,7.5,18.9
5,10,2018,0,8.3,19.1
6,10,2018,1.5,7,19.6
7,10,2018,0,10.7,20.1
8,10,2018,0,10.1,18.3
9,10,2018,1,10.2,18.4
10,10,2018,4.9,8.8,19.2
11,10,2018,13.5,8.7,17.7
12,10,2018,10.5,6.4,19.2
13,10,2018,0,5.1,21.7
14,10,2018,2.6,7.4,18.4
15,10,2018,3.9,7.7,17.7
16,10,2018,0,7.3,19.7
17,10,2018,0,7.6,19.6
18,10,2018,9.8,7.3,19.9
19,10,2018,2.8,5.7,18.3
20,10,2018,3,7.8,18
21,10,2018,0,9.1,19.3
22,10,2018,5.5,9.7,19.7
23,10,2018,1.5,11.2,18.4
24,10,2018,0.9,9.8,18.6
25,10,2018,0.8,9.5,16.5
26,10,2018,0,10.1,18.5
27,10,2018,0.7,11.6,17.2
28,10,2018,19.6,11.1,18.9
29,10,2018,0,8.9,19.5
30,10,2018,0,9.9,18.7
31,10,2018,0,9.8,17.4
1,11,2018,0,5.9,18.5
2,11,2018,0,8.6,17.2
3,11,2018,0,9,18
4,11,2018,0.6,9,19.8
5,11,2018,1.7,10.4,17.4
6,11,2018,8.6,9.3,18.1
7,11,2018,0,8.1,21.3
8,11,2018,18.1,4.9,20.5
9,11,2018,14.2,6.3,22.6
10,11,2018,4.3,8,21.6
11,11,2018,6.5,9.8,20
12,11,2018,0,9.8,19.6
13,11,2018,0,7.6,20
14,11,2018,0,9,18.6
15,11,2018,0,9.9,19.3
16,11,2018,0,9.9,19.3
17,11,2018,2.4,10.1,19.5
18,11,2018,0,9.2,19.8
19,11,2018,0,10.2,17.6
20,11,2018,0,8.7,19.3
21,11,2018,0,8.8,18.6
22,11,2018,0,10.4,19.4
23,11,2018,71.4,7,21.8
24,11,2018,0.6,9.9,19.3
25,11,2018,0,7.7,21.3
26,11,2018,0,6,18.5
27,11,2018,0,7.2,19.6
28,11,2018,0,5.9,21.5
29,11,2018,5.3,7.4,21.8
30,11,2018,0.7,8.1,21.5
1,12,2018,0,9.7,20.5
2,12,2018,0,9.3,21.7
3,12,2018,1,9.1,21.3
4,12,2018,0,10.9,20.1
5,12,2018,0,8.8,18.2
6,12,2018,0,8.3,19.5
7,12,2018,0,8.4,18.8
8,12,2018,0,8.3,20.1
9,12,2018,0,7.8,19.6
10,12,2018,0,5.2,21.2
11,12,2018,0,3.6,19.4
12,12,2018,0,1.9,20.3
13,12,2018,0,6.9,19.9
14,12,2018,0,7.6,18.4
15,12,2018,0,8.3,18.3
16,12,2018,0,7.3,18.1
17,12,2018,0,3.8,20.4
18,12,2018,0,8,18.6
19,12,2018,0,5,20.8
20,12,2018,0,8.7,20.1
21,12,2018,0,9.1,20.3
22,12,2018,0,6.5,20.9
23,12,2018,0,7.1,20.5
24,12,2018,0,4.6,20.6
25,12,2018,0,7.6,22.8
26,12,2018,0,10.3,19.3
27,12,2018,0,8,17.2
28,12,2018,0,4.1,19.3
29,12,2018,0,6,20.8
30,12,2018,0,7.3,17.7
31,12,2018,0,9.2,18.2
1,1,2019,0,7.4,18.8
2,1,2019,0,6.5,26.5
3,1,2019,0,6.1,22.1
4,1,2019,0,5.6,22.2
5,1,2019,0,5.7,18.3
6,1,2019,0,8.5,16.7
7,1,2019,9,6.8,19.8
8,1,2019,0,3.9,21.7
9,1,2019,0,7.1,18.7
10,1,2019,0,6.3,19.7
11,1,2019,0,8.5,19.1
12,1,2019,0.7,5.9,18.3
13,1,2019,0,4.8,18.2
14,1,2019,0,1,20.8
15,1,2019,0,4.3,18.5
16,1,2019,0,9.5,18.9
17,1,2019,0,8.4,18.2
18,1,2019,0,6.4,17.6
19,1,2019,0,6.8,19.2
20,1,2019,0,4.8,19.2
21,1,2019,0,4.2,18.4
22,1,2019,0,6.2,18.6
23,1,2019,0,5.2,19.4
24,1,2019,0,1.3,19.3
25,1,2019,0,7.4,20.4
26,1,2019,0,4,19.6
27,1,2019,0,6.1,19.9
28,1,2019,3.8,4.3,22.3
29,1,2019,0,4.6,19.6
30,1,2019,0,7.3,21.1
31,1,2019,0,8.6,20.8
1,2,2019,3.5,6.4,21.6
2,2,2019,0,5.8,22.4
3,2,2019,0,6.3,21.7
4,2,2019,0,7.8,18.4
5,2,2019,0,7,18.8
6,2,2019,0,6.8,18.8
7,2,2019,0,4.2,20.8
8,2,2019,0,4.8,20.6
9,2,2019,0,6.3,18.7
10,2,2019,0,8.3,21.3
11,2,2019,0,5.6,20.6
12,2,2019,0,6.4,20.4
13,2,2019,0,8.7,18.7
14,2,2019,0,9.5,21.5
15,2,2019,0,6.1,21.5
16,2,2019,0,7.5,23.3
17,2,2019,0,8.2,22
18,2,2019,0,8.3,18.9
19,2,2019,0,6.4,20.6
20,2,2019,0,3.9,19.5
